,Long,Lat,Timestamp_AK,v,u
16529,-156.23,58.95,7/8/22 22:00,-3.564085099,-3.77029336
16530,-155.98,58.95,7/8/22 22:00,-3.246752538,-3.635280537
16531,-157.23,58.7,7/8/22 22:00,-5.066997547,-4.478329757
16532,-156.98,58.7,7/8/22 22:00,-4.576156872,-3.958755989
16533,-156.73,58.7,7/8/22 22:00,-4.222779856,-3.68074758
16534,-156.48,58.7,7/8/22 22:00,-4.025242104,-3.642569147
16535,-156.23,58.7,7/8/22 22:00,-3.728052034,-3.502350175
16536,-155.98,58.7,7/8/22 22:00,-3.229083687,-3.015054537
16537,-157.23,58.45,7/8/22 22:00,-4.410776429,-3.11154185
16538,-156.98,58.45,7/8/22 22:00,-3.710383183,-2.542336119
16539,-156.73,58.45,7/8/22 22:00,-3.473267205,-2.243850187
16540,-156.48,58.45,7/8/22 22:00,-3.461605764,-2.26432771
16541,-156.23,58.45,7/8/22 22:00,-3.365487216,-2.362897483
16542,-155.98,58.45,7/8/22 22:00,-2.919525421,-1.974865772
16543,-157.23,58.95,7/8/22 23:00,-4.593118969,-4.799722749
16544,-156.98,58.95,7/8/22 23:00,-4.478978193,-4.520326033
16545,-156.73,58.95,7/8/22 23:00,-4.153517961,-4.181926285
16546,-156.48,58.95,7/8/22 23:00,-3.712856822,-3.85879791
16547,-156.23,58.95,7/8/22 23:00,-3.322021843,-3.572806738
16548,-155.98,58.95,7/8/22 23:00,-3.076424817,-3.411069012
16549,-157.23,58.7,7/8/22 23:00,-5.01222411,-4.980202614
16550,-156.98,58.7,7/8/22 23:00,-4.395581217,-4.242317625
16551,-156.73,58.7,7/8/22 23:00,-3.970822044,-3.810554253
16552,-156.48,58.7,7/8/22 23:00,-3.762682982,-3.711290327
16553,-156.23,58.7,7/8/22 23:00,-3.505424514,-3.536363688
16554,-155.98,58.7,7/8/22 23:00,-3.059109343,-2.931409061
16555,-157.23,58.45,7/8/22 23:00,-4.404062266,-4.191991508
16556,-156.98,58.45,7/8/22 23:00,-3.522033234,-3.257314049
16557,-156.73,58.45,7/8/22 23:00,-3.194099363,-2.730451672
16558,-156.48,58.45,7/8/22 23:00,-3.181731167,-2.660342185
16559,-156.23,58.45,7/8/22 23:00,-3.110702387,-2.654094805
16560,-155.98,58.45,7/8/22 23:00,-2.697958032,-2.077600465
16561,-157.23,58.95,7/9/22 0:00,-4.50300783,-4.504707583
16562,-156.98,58.95,7/9/22 0:00,-4.426678395,-4.264877608
16563,-156.73,58.95,7/9/22 0:00,-4.058459544,-3.84526192
16564,-156.48,58.95,7/9/22 0:00,-3.557724312,-3.424952078
16565,-156.23,58.95,7/9/22 0:00,-3.144626581,-3.103906163
16566,-155.98,58.95,7/9/22 0:00,-2.911044373,-2.96993457
16567,-157.23,58.7,7/9/22 0:00,-5.038374009,-5.101679447
16568,-156.98,58.7,7/9/22 0:00,-4.413250068,-4.307568038
16569,-156.73,58.7,7/9/22 0:00,-3.929123556,-3.757451523
16570,-156.48,58.7,7/9/22 0:00,-3.656669877,-3.504432635
16571,-156.23,58.7,7/9/22 0:00,-3.358773052,-3.228159609
16572,-155.98,58.7,7/9/22 0:00,-2.912457881,-2.616610525
16573,-157.23,58.45,7/9/22 0:00,-4.389573808,-4.60293028
16574,-156.98,58.45,7/9/22 0:00,-3.438282881,-3.474584041
16575,-156.73,58.45,7/9/22 0:00,-3.06299649,-2.846722354
16576,-156.48,58.45,7/9/22 0:00,-3.02977905,-2.660689262
16577,-156.23,58.45,7/9/22 0:00,-2.954863123,-2.534353356
16578,-155.98,58.45,7/9/22 0:00,-2.540351883,-1.904756285
16579,-157.23,58.95,7/9/22 1:00,-4.341867911,-4.164225375
16580,-156.98,58.95,7/9/22 1:00,-4.34080778,-3.878234203
16581,-156.73,58.95,7/9/22 1:00,-3.950326177,-3.316664159
16582,-156.48,58.95,7/9/22 1:00,-3.412486359,-2.778348251
16583,-156.23,58.95,7/9/22 1:00,-3.011403446,-2.469102943
16584,-155.98,58.95,7/9/22 1:00,-2.84036897,-2.505198916
16585,-157.23,58.7,7/9/22 1:00,-5.102688626,-5.10445606
16586,-156.98,58.7,7/9/22 1:00,-4.53021786,-4.235723168
16587,-156.73,58.7,7/9/22 1:00,-4.00085909,-3.488120031
16588,-156.48,58.7,7/9/22 1:00,-3.641474665,-3.010195464
16589,-156.23,58.7,7/9/22 1:00,-3.310360401,-2.668672025
16590,-155.98,58.7,7/9/22 1:00,-2.883480966,-2.186929614
16591,-157.23,58.45,7/9/22 1:00,-4.517496288,-4.812564585
16592,-156.98,58.45,7/9/22 1:00,-3.565851984,-3.565518128
16593,-156.73,58.45,7/9/22 1:00,-3.120243567,-2.782513171
16594,-156.48,58.45,7/9/22 1:00,-3.005396036,-2.396910997
16595,-156.23,58.45,7/9/22 1:00,-2.913518012,-2.169922858
16596,-155.98,58.45,7/9/22 1:00,-2.515615492,-1.609394044
16597,-157.23,58.95,7/9/22 2:00,-4.037963677,-4.759808932
16598,-156.98,58.95,7/9/22 2:00,-3.961987619,-4.426268257
16599,-156.73,58.95,7/9/22 2:00,-3.462665895,-3.663393747
16600,-156.48,58.95,7/9/22 2:00,-2.897262669,-2.929673677
16601,-156.23,58.95,7/9/22 2:00,-2.524803295,-2.539906583
16602,-155.98,58.95,7/9/22 2:00,-2.364370129,-2.583291166
16603,-157.23,58.7,7/9/22 2:00,-5.074418465,-5.915574227
16604,-156.98,58.7,7/9/22 2:00,-4.470143768,-4.824018115
16605,-156.73,58.7,7/9/22 2:00,-3.749961409,-3.772722897
16606,-156.48,58.7,7/9/22 2:00,-3.231557327,-3.10841816
16607,-156.23,58.7,7/9/22 2:00,-2.88772149,-2.719692295
16608,-155.98,58.7,7/9/22 2:00,-2.535757982,-2.27057509
16609,-157.23,58.45,7/9/22 2:00,-4.090263475,-5.580645245
16610,-156.98,58.45,7/9/22 2:00,-3.195866248,-4.038930699
16611,-156.73,58.45,7/9/22 2:00,-2.640357579,-2.997353627
16612,-156.48,58.45,7/9/22 2:00,-2.392993668,-2.534006279
16613,-156.23,58.45,7/9/22 2:00,-2.354475573,-2.38719285
16614,-155.98,58.45,7/9/22 2:00,-2.073894222,-1.915515662
16615,-157.23,58.95,7/9/22 3:00,-3.848200219,-4.464793767
16616,-156.98,58.95,7/9/22 3:00,-3.84926035,-4.150689385
16617,-156.73,58.95,7/9/22 3:00,-3.40753908,-3.393021025
16618,-156.48,58.95,7/9/22 3:00,-2.856270936,-2.641947122
16619,-156.23,58.95,7/9/22 3:00,-2.481691299,-2.231008351
16620,-155.98,58.95,7/9/22 3:00,-2.326558789,-2.2778637
16621,-157.23,58.7,7/9/22 3:00,-4.713973909,-5.622641521
16622,-156.98,58.7,7/9/22 3:00,-4.22949402,-4.494295283
16623,-156.73,58.7,7/9/22 3:00,-3.579987064,-3.399615482
16624,-156.48,58.7,7/9/22 3:00,-3.116003042,-2.688108318
16625,-156.23,58.7,7/9/22 3:00,-2.808211661,-2.278210777
16626,-155.98,58.7,7/9/22 3:00,-2.532224212,-1.856165552
16627,-157.23,58.45,7/9/22 3:00,-3.391637115,-5.235303963
16628,-156.98,58.45,7/9/22 3:00,-2.674988526,-3.683177117
16629,-156.73,58.45,7/9/22 3:00,-2.313130462,-2.621122522
16630,-156.48,58.45,7/9/22 3:00,-2.225492962,-2.113349361
16631,-156.23,58.45,7/9/22 3:00,-2.315604101,-1.907532899
16632,-155.98,58.45,7/9/22 3:00,-2.126900775,-1.417460648
16633,-157.23,58.95,7/9/22 4:00,-3.534048052,-4.652215166
16634,-156.98,58.95,7/9/22 4:00,-3.533341298,-4.386701517
16635,-156.73,58.95,7/9/22 4:00,-3.109288879,-3.603349484
16636,-156.48,58.95,7/9/22 4:00,-2.573215946,-2.739475665
16637,-156.23,58.95,7/9/22 4:00,-2.203936964,-2.186235461
16638,-155.98,58.95,7/9/22 4:00,-2.070007075,-2.093565991
16639,-157.23,58.7,7/9/22 4:00,-4.261651328,-5.644507351
16640,-156.98,58.7,7/9/22 4:00,-3.92629654,-4.56023985
16641,-156.73,58.7,7/9/22 4:00,-3.372908133,-3.500961868
16642,-156.48,58.7,7/9/22 4:00,-2.931186863,-2.802990695
16643,-156.23,58.7,7/9/22 4:00,-2.593358436,-2.31638921
16644,-155.98,58.7,7/9/22 4:00,-2.295461611,-1.762107776
16645,-157.23,58.45,7/9/22 4:00,-3.025185149,-5.064889321
16646,-156.98,58.45,7/9/22 4:00,-2.575336208,-3.556841211
16647,-156.73,58.45,7/9/22 4:00,-2.412429404,-2.568019792
16648,-156.48,58.45,7/9/22 4:00,-2.378151833,-2.140421341
16649,-156.23,58.45,7/9/22 4:00,-2.427271238,-1.966535932
16650,-155.98,58.45,7/9/22 4:00,-2.183794474,-1.410519114
16651,-157.23,58.95,7/9/22 5:00,-3.237918113,-4.645620709
16652,-156.98,58.95,7/9/22 5:00,-3.274315945,-4.326657254
16653,-156.73,58.95,7/9/22 5:00,-2.892668768,-3.461395128
16654,-156.48,58.95,7/9/22 5:00,-2.411722649,-2.487845083
16655,-156.23,58.95,7/9/22 5:00,-2.109231924,-1.830134803
16656,-155.98,58.95,7/9/22 5:00,-2.047390946,-1.682280143
16657,-157.23,58.7,7/9/22 5:00,-3.917462115,-5.601469845
16658,-156.98,58.7,7/9/22 5:00,-3.597302538,-4.505748813
16659,-156.73,58.7,7/9/22 5:00,-3.052041802,-3.380873342
16660,-156.48,58.7,7/9/22 5:00,-2.618801581,-2.576002556
16661,-156.23,58.7,7/9/22 5:00,-2.341400623,-1.991872528
16662,-155.98,58.7,7/9/22 5:00,-2.146689888,-1.409477884
16663,-157.23,58.45,7/9/22 5:00,-2.877826934,-5.080160694
16664,-156.98,58.45,7/9/22 5:00,-2.476037266,-3.631115617
16665,-156.73,58.45,7/9/22 5:00,-2.298995381,-2.617304679
16666,-156.48,58.45,7/9/22 5:00,-2.221252438,-2.082112461
16667,-156.23,58.45,7/9/22 5:00,-2.259063779,-1.846794482
16668,-155.98,58.45,7/9/22 5:00,-2.078488123,-1.328261945
16669,-157.23,58.95,7/9/22 6:00,-3.65278273,-4.250300388
16670,-156.98,58.95,7/9/22 6:00,-3.790246389,-4.006305492
16671,-156.73,58.95,7/9/22 6:00,-3.399058032,-3.271891269
16672,-156.48,58.95,7/9/22 6:00,-2.840722347,-2.417041443
16673,-156.23,58.95,7/9/22 6:00,-2.484518315,-1.812780969
16674,-155.98,58.95,7/9/22 6:00,-2.394053799,-1.67637984
16675,-157.23,58.7,7/9/22 6:00,-4.200870481,-5.046841334
16676,-156.98,58.7,7/9/22 6:00,-3.958453848,-4.004223032
16677,-156.73,58.7,7/9/22 6:00,-3.412839736,-2.964728421
16678,-156.48,58.7,7/9/22 6:00,-2.917405159,-2.245585571
16679,-156.23,58.7,7/9/22 6:00,-2.596892206,-1.74718348
16680,-155.98,58.7,7/9/22 6:00,-2.3986477,-1.248434312
16681,-157.23,58.45,7/9/22 6:00,-3.025538526,-4.570305073
16682,-156.98,58.45,7/9/22 6:00,-2.730468718,-3.210458699
16683,-156.73,58.45,7/9/22 6:00,-2.543178899,-2.27994616
16684,-156.48,58.45,7/9/22 6:00,-2.362956621,-1.794038829
16685,-156.23,58.45,7/9/22 6:00,-2.324438527,-1.61807096
16686,-155.98,58.45,7/9/22 6:00,-2.166125623,-1.190819585
16687,-157.23,58.95,7/9/22 7:00,-4.265891852,-4.205180421
16688,-156.98,58.95,7/9/22 7:00,-4.390280562,-4.077456209
16689,-156.73,58.95,7/9/22 7:00,-3.948205915,-3.435711455
16690,-156.48,58.95,7/9/22 7:00,-3.324848859,-2.691926162
16691,-156.23,58.95,7/9/22 7:00,-2.866165492,-2.35699718
16692,-155.98,58.95,7/9/22 7:00,-2.63187653,-2.583291166
16693,-157.23,58.7,7/9/22 7:00,-4.871226681,-4.707053279
16694,-156.98,58.7,7/9/22 7:00,-4.538345532,-3.80777764
16695,-156.73,58.7,7/9/22 7:00,-3.904387165,-2.934879827
16696,-156.48,58.7,7/9/22 7:00,-3.336863677,-2.401075916
16697,-156.23,58.7,7/9/22 7:00,-2.925886208,-2.171658241
16698,-155.98,58.7,7/9/22 7:00,-2.649192004,-1.938769799
16699,-157.23,58.45,7/9/22 7:00,-3.61249775,-4.106957725
16700,-156.98,58.45,7/9/22 7:00,-3.192332478,-2.911278614
16701,-156.73,58.45,7/9/22 7:00,-2.890548506,-2.146321644
16702,-156.48,58.45,7/9/22 7:00,-2.653785905,-1.823193269
16703,-156.23,58.45,7/9/22 7:00,-2.59053142,-1.75551332
16704,-155.98,58.45,7/9/22 7:00,-2.431158385,-1.413989881
16705,-157.23,58.95,7/9/22 8:00,-4.687117255,-4.639720406
16706,-156.98,58.95,7/9/22 8:00,-4.773341247,-4.636943793
16707,-156.73,58.95,7/9/22 8:00,-4.203697497,-3.982010126
16708,-156.48,58.95,7/9/22 8:00,-3.438282881,-3.078569567
16709,-156.23,58.95,7/9/22 8:00,-2.907157226,-2.610710222
16710,-155.98,58.95,7/9/22 8:00,-2.687003345,-2.716221528
16711,-157.23,58.7,7/9/22 8:00,-5.401998959,-4.902804518
16712,-156.98,58.7,7/9/22 8:00,-4.86769291,-4.022618096
16713,-156.73,58.7,7/9/22 8:00,-4.001919221,-3.095229247
16714,-156.48,58.7,7/9/22 8:00,-3.242158637,-2.499298613
16715,-156.23,58.7,7/9/22 8:00,-2.778527992,-2.345196573
16716,-155.98,58.7,7/9/22 8:00,-2.620568466,-2.325413204
16717,-157.23,58.45,7/9/22 8:00,-4.336567255,-4.274942831
16718,-156.98,58.45,7/9/22 8:00,-3.657730008,-3.068157267
16719,-156.73,58.45,7/9/22 8:00,-3.0997477,-2.170269934
16720,-156.48,58.45,7/9/22 8:00,-2.676048657,-1.739547793
16721,-156.23,58.45,7/9/22 8:00,-2.576396339,-1.717334886
16722,-155.98,58.45,7/9/22 8:00,-2.574982831,-1.60974112
16723,-157.23,58.95,7/9/22 9:00,-4.852497699,-5.894055473
16724,-156.98,58.95,7/9/22 9:00,-4.908331267,-5.82984629
16725,-156.73,58.95,7/9/22 9:00,-4.459542457,-5.208231983
16726,-156.48,58.95,7/9/22 9:00,-3.859154907,-4.413079344
16727,-156.23,58.95,7/9/22 9:00,-3.306473254,-4.046566385
16728,-155.98,58.95,7/9/22 9:00,-2.853090542,-4.245441315
16729,-157.23,58.7,7/9/22 9:00,-5.644768969,-6.033233216
16730,-156.98,58.7,7/9/22 9:00,-5.04544155,-5.240510113
16731,-156.73,58.7,7/9/22 9:00,-4.273666147,-4.494989437
16732,-156.48,58.7,7/9/22 9:00,-3.629459847,-4.054549149
16733,-156.23,58.7,7/9/22 9:00,-3.089853143,-3.893852653
16734,-155.98,58.7,7/9/22 9:00,-2.64495148,-3.667211591
16735,-157.23,58.45,7/9/22 9:00,-4.896316449,-5.268276246
16736,-156.98,58.45,7/9/22 9:00,-4.122067407,-4.174984752
16737,-156.73,58.45,7/9/22 9:00,-3.581400572,-3.413151472
16738,-156.48,58.45,7/9/22 9:00,-3.250993062,-3.085164023
16739,-156.23,58.45,7/9/22 9:00,-3.101514585,-2.935921057
16740,-155.98,58.45,7/9/22 9:00,-2.828354151,-2.518040753
16741,-157.23,58.95,7/9/22 10:00,-4.688177386,-7.815124814
16742,-156.98,58.95,7/9/22 10:00,-4.577217003,-7.716902118
16743,-156.73,58.95,7/9/22 10:00,-4.076835149,-7.051556151
16744,-156.48,58.95,7/9/22 10:00,-3.484928647,-6.026291683
16745,-156.23,58.95,7/9/22 10:00,-2.93860778,-5.3106196
16746,-155.98,58.95,7/9/22 10:00,-2.433985401,-5.305760526
16747,-157.23,58.7,7/9/22 10:00,-5.20410783,-7.578765606
16748,-156.98,58.7,7/9/22 10:00,-4.412896691,-6.968951905
16749,-156.73,58.7,7/9/22 10:00,-3.585994474,-6.180393722
16750,-156.48,58.7,7/9/22 10:00,-3.025538526,-5.417172136
16751,-156.23,58.7,7/9/22 10:00,-2.596538829,-4.953130635
16752,-155.98,58.7,7/9/22 10:00,-2.234680764,-4.784798452
16753,-157.23,58.45,7/9/22 10:00,-4.718921187,-6.588208804
16754,-156.98,58.45,7/9/22 10:00,-3.818869927,-5.737176821
16755,-156.73,58.45,7/9/22 10:00,-3.252053193,-4.871220542
16756,-156.48,58.45,7/9/22 10:00,-3.01564397,-4.165266605
16757,-156.23,58.45,7/9/22 10:00,-2.94814896,-3.683524194
16758,-155.98,58.45,7/9/22 10:00,-2.751317962,-3.313540469
16759,-157.23,58.95,7/9/22 11:00,-4.096977639,-8.85843727
16760,-156.98,58.95,7/9/22 11:00,-3.906860804,-8.591535314
16761,-156.73,58.95,7/9/22 11:00,-3.448884191,-7.823454654
16762,-156.48,58.95,7/9/22 11:00,-2.926239585,-6.865175982
16763,-156.23,58.95,7/9/22 11:00,-2.429744877,-6.289375795
16764,-155.98,58.95,7/9/22 11:00,-1.950212267,-6.255362282
16765,-157.23,58.7,7/9/22 11:00,-4.372258334,-8.335045659
16766,-156.98,58.7,7/9/22 11:00,-3.689533939,-7.654428319
16767,-156.73,58.7,7/9/22 11:00,-3.03932023,-6.874547052
16768,-156.48,58.7,7/9/22 11:00,-2.64141771,-6.275839805
16769,-156.23,58.7,7/9/22 11:00,-2.283093416,-5.95479389
16770,-155.98,58.7,7/9/22 11:00,-1.917348204,-5.696915928
16771,-157.23,58.45,7/9/22 11:00,-4.113586358,-6.919319942
16772,-156.98,58.45,7/9/22 11:00,-3.351352135,-6.00477293
16773,-156.73,58.45,7/9/22 11:00,-2.99903525,-5.201984603
16774,-156.48,58.45,7/9/22 11:00,-2.959810401,-4.668874846
16775,-156.23,58.45,7/9/22 11:00,-3.009989938,-4.318674491
16776,-155.98,58.45,7/9/22 11:00,-2.825527135,-3.898017573
16777,-157.23,58.95,7/9/22 12:00,-3.811802387,-9.136098602
16778,-156.98,58.95,7/9/22 12:00,-3.530160905,-8.945900589
16779,-156.73,58.95,7/9/22 12:00,-3.043560754,-8.256259256
16780,-156.48,58.95,7/9/22 12:00,-2.509254706,-7.32852333
16781,-156.23,58.95,7/9/22 12:00,-1.979542559,-6.70829733
16782,-155.98,58.95,7/9/22 12:00,-1.437815593,-6.676366276
16783,-157.23,58.7,7/9/22 12:00,-3.904387165,-8.576611018
16784,-156.98,58.7,7/9/22 12:00,-3.23827149,-8.037948033
16785,-156.73,58.7,7/9/22 12:00,-2.603959746,-7.24314247
16786,-156.48,58.7,7/9/22 12:00,-2.198636309,-6.486515341
16787,-156.23,58.7,7/9/22 12:00,-1.812748607,-6.026985836
16788,-155.98,58.7,7/9/22 12:00,-1.426507529,-5.809368767
16789,-157.23,58.45,7/9/22 12:00,-3.829117861,-7.240712934
16790,-156.98,58.45,7/9/22 12:00,-3.157348153,-6.526776234
16791,-156.73,58.45,7/9/22 12:00,-2.853443919,-5.707328228
16792,-156.48,58.45,7/9/22 12:00,-2.776054353,-5.026363811
16793,-156.23,58.45,7/9/22 12:00,-2.713153244,-4.692823136
16794,-155.98,58.45,7/9/22 12:00,-2.47321025,-4.477288527
16795,-157.23,58.95,7/9/22 13:00,-3.428741701,-9.364127971
16796,-156.98,58.95,7/9/22 13:00,-3.129431369,-9.277705881
16797,-156.73,58.95,7/9/22 13:00,-2.701138426,-8.589105777
16798,-156.48,58.95,7/9/22 13:00,-2.250229353,-7.525315799
16799,-156.23,58.95,7/9/22 13:00,-1.763275825,-6.736063463
16800,-155.98,58.95,7/9/22 13:00,-1.221195483,-6.563913437
16801,-157.23,58.7,7/9/22 13:00,-3.546062871,-8.625895904
16802,-156.98,58.7,7/9/22 13:00,-2.923412569,-8.156648253
16803,-156.73,58.7,7/9/22 13:00,-2.341754,-7.360454383
16804,-156.48,58.7,7/9/22 13:00,-1.983429706,-6.539270994
16805,-156.23,58.7,7/9/22 13:00,-1.635353345,-5.981518793
16806,-155.98,58.7,7/9/22 13:00,-1.259713577,-5.736135591
16807,-157.23,58.45,7/9/22 13:00,-3.567618869,-7.34934793
16808,-156.98,58.45,7/9/22 13:00,-2.946735452,-6.735022233
16809,-156.73,58.45,7/9/22 13:00,-2.640357579,-5.984642483
16810,-156.48,58.45,7/9/22 13:00,-2.542118768,-5.309925446
16811,-156.23,58.45,7/9/22 13:00,-2.445293466,-4.941677105
16812,-155.98,58.45,7/9/22 13:00,-2.206410603,-4.719895116
16813,-157.23,58.95,7/9/22 14:00,-3.984957125,-9.488381417
16814,-156.98,58.95,7/9/22 14:00,-3.686706923,-9.451938367
16815,-156.73,58.95,7/9/22 14:00,-3.169716349,-8.766461953
16816,-156.48,58.95,7/9/22 14:00,-2.626575875,-7.752998091
16817,-156.23,58.95,7/9/22 14:00,-2.091209696,-7.114724104
16818,-155.98,58.95,7/9/22 14:00,-1.604609545,-7.061968451
16819,-157.23,58.7,7/9/22 14:00,-4.354589483,-8.960824886
16820,-156.98,58.7,7/9/22 14:00,-3.8054416,-8.452704648
16821,-156.73,58.7,7/9/22 14:00,-3.115649665,-7.571824072
16822,-156.48,58.7,7/9/22 14:00,-2.515968869,-6.730857313
16823,-156.23,58.7,7/9/22 14:00,-1.992970886,-6.340743141
16824,-155.98,58.7,7/9/22 14:00,-1.544535452,-6.280004725
16825,-157.23,58.45,7/9/22 14:00,-4.357063122,-7.980333307
16826,-156.98,58.45,7/9/22 14:00,-3.752081671,-7.340323937
16827,-156.73,58.45,7/9/22 14:00,-3.175723758,-6.480962114
16828,-156.48,58.45,7/9/22 14:00,-2.707852589,-5.712881454
16829,-156.23,58.45,7/9/22 14:00,-2.337513476,-5.352962953
16830,-155.98,58.45,7/9/22 14:00,-1.992970886,-5.17630093
16831,-157.23,58.95,7/9/22 15:00,-2.778174615,-9.690032959
16832,-156.98,58.95,7/9/22 15:00,-2.375324817,-9.530377693
16833,-156.73,58.95,7/9/22 15:00,-1.904626632,-8.797698853
16834,-156.48,58.95,7/9/22 15:00,-1.539234797,-7.824495884
16835,-156.23,58.95,7/9/22 15:00,-1.25582643,-7.111253338
16836,-155.98,58.95,7/9/22 15:00,-0.977011965,-6.804090489
16837,-157.23,58.7,7/9/22 15:00,-2.943555059,-9.275623421
16838,-156.98,58.7,7/9/22 15:00,-2.335393214,-8.624854674
16839,-156.73,58.7,7/9/22 15:00,-1.730411763,-7.651998782
16840,-156.48,58.7,7/9/22 15:00,-1.343817307,-6.736410539
16841,-156.23,58.7,7/9/22 15:00,-1.109174969,-6.186641102
16842,-155.98,58.7,7/9/22 15:00,-0.937080362,-5.863512727
16843,-157.23,58.45,7/9/22 15:00,-3.196219625,-8.489494775
16844,-156.98,58.45,7/9/22 15:00,-2.601486107,-7.598896052
16845,-156.73,58.45,7/9/22 15:00,-2.13220143,-6.477491347
16846,-156.48,58.45,7/9/22 15:00,-1.862928144,-5.542119735
16847,-156.23,58.45,7/9/22 15:00,-1.733592156,-5.086755151
16848,-155.98,58.45,7/9/22 15:00,-1.621571642,-4.790004602
16849,-157.23,58.95,7/9/22 16:00,-2.173899918,-8.900780623
16850,-156.98,58.95,7/9/22 16:00,-1.861868013,-8.820605913
16851,-156.73,58.95,7/9/22 16:00,-1.516265291,-8.286802002
16852,-156.48,58.95,7/9/22 16:00,-1.250172398,-7.520803802
16853,-156.23,58.95,7/9/22 16:00,-1.054754908,-6.934938392
16854,-155.98,58.95,7/9/22 16:00,-0.83071388,-6.6551946
16855,-157.23,58.7,7/9/22 16:00,-2.072127337,-8.275348472
16856,-156.98,58.7,7/9/22 16:00,-1.688006521,-7.817901428
16857,-156.73,58.7,7/9/22 16:00,-1.314487015,-7.141796084
16858,-156.48,58.7,7/9/22 16:00,-1.107761461,-6.529552847
16859,-156.23,58.7,7/9/22 16:00,-0.995034192,-6.145686056
16860,-155.98,58.7,7/9/22 16:00,-0.892554858,-5.8579595
16861,-157.23,58.45,7/9/22 16:00,-2.152697297,-7.525662876
16862,-156.98,58.45,7/9/22 16:00,-1.792606118,-6.850945839
16863,-156.73,58.45,7/9/22 16:00,-1.554430009,-6.007202466
16864,-156.48,58.45,7/9/22 16:00,-1.456191198,-5.390100156
16865,-156.23,58.45,7/9/22 16:00,-1.440995987,-5.22523874
16866,-155.98,58.45,7/9/22 16:00,-1.4038914,-5.088490534
16867,-157.23,58.95,7/9/22 17:00,-2.184854605,-8.209056829
16868,-156.98,58.95,7/9/22 17:00,-1.868228799,-8.196562069
16869,-156.73,58.95,7/9/22 17:00,-1.486934999,-7.703713205
16870,-156.48,58.95,7/9/22 17:00,-1.175256471,-6.993247272
16871,-156.23,58.95,7/9/22 17:00,-0.95156882,-6.468120277
16872,-155.98,58.95,7/9/22 17:00,-0.740956118,-6.223778305
16873,-157.23,58.7,7/9/22 17:00,-2.022654555,-7.582930526
16874,-156.98,58.7,7/9/22 17:00,-1.600015644,-7.33268825
16875,-156.73,58.7,7/9/22 17:00,-1.178436864,-6.769729899
16876,-156.48,58.7,7/9/22 17:00,-0.939554001,-6.216489695
16877,-156.23,58.7,7/9/22 17:00,-0.795022801,-5.831234597
16878,-155.98,58.7,7/9/22 17:00,-0.700671138,-5.495264385
16879,-157.23,58.45,7/9/22 17:00,-1.859747751,-6.779795123
16880,-156.98,58.45,7/9/22 17:00,-1.478807327,-6.421959081
16881,-156.73,58.45,7/9/22 17:00,-1.22508263,-5.812839534
16882,-156.48,58.45,7/9/22 17:00,-1.14451267,-5.318602363
16883,-156.23,58.45,7/9/22 17:00,-1.206707025,-5.16380617
16884,-155.98,58.45,7/9/22 17:00,-1.252646037,-4.934041418
16885,-157.23,58.95,7/9/22 18:00,-2.075661107,-7.553429009
16886,-156.98,58.95,7/9/22 18:00,-1.792606118,-7.541975479
16887,-156.73,58.95,7/9/22 18:00,-1.413432579,-7.072033675
16888,-156.48,58.95,7/9/22 18:00,-1.0533414,-6.359832358
16889,-156.23,58.95,7/9/22 18:00,-0.756504707,-5.778478944
16890,-155.98,58.95,7/9/22 18:00,-0.492532076,-5.446673652
16891,-157.23,58.7,7/9/22 18:00,-1.829357327,-6.950903918
16892,-156.98,58.7,7/9/22 18:00,-1.442409495,-6.790207423
16893,-156.73,58.7,7/9/22 18:00,-1.02966514,-6.267509965
16894,-156.48,58.7,7/9/22 18:00,-0.762158739,-5.704898691
16895,-156.23,58.7,7/9/22 18:00,-0.549779152,-5.26688794
16896,-155.98,58.7,7/9/22 18:00,-0.398180412,-4.887880221
16897,-157.23,58.45,7/9/22 18:00,-1.633233083,-6.210589392
16898,-156.98,58.45,7/9/22 18:00,-1.278795936,-6.048157513
16899,-156.73,58.45,7/9/22 18:00,-1.013763174,-5.514353602
16900,-156.48,58.45,7/9/22 18:00,-0.926832428,-5.027405041
16901,-156.23,58.45,7/9/22 18:00,-1.003868618,-4.867402698
16902,-155.98,58.45,7/9/22 18:00,-1.04627386,-4.651173936
16903,-157.23,58.95,7/9/22 19:00,-2.065766551,-7.395856203
16904,-156.98,58.95,7/9/22 19:00,-1.817695886,-7.230300634
16905,-156.73,58.95,7/9/22 19:00,-1.472093164,-6.573631584
16906,-156.48,58.95,7/9/22 19:00,-1.147339686,-5.696568851
16907,-156.23,58.95,7/9/22 19:00,-0.877359646,-5.001721368
16908,-155.98,58.95,7/9/22 19:00,-0.646604455,-4.619937036
16909,-157.23,58.7,7/9/22 19:00,-1.951625775,-6.785695426
16910,-156.98,58.7,7/9/22 19:00,-1.600369021,-6.495539334
16911,-156.73,58.7,7/9/22 19:00,-1.198932731,-5.771884487
16912,-156.48,58.7,7/9/22 19:00,-0.909163578,-5.064542244
16913,-156.23,58.7,7/9/22 19:00,-0.680175271,-4.55815739
16914,-155.98,58.7,7/9/22 19:00,-0.520095483,-4.243705931
16915,-157.23,58.45,7/9/22 19:00,-1.913814434,-5.805898001
16916,-156.98,58.45,7/9/22 19:00,-1.55549014,-5.587933855
